Stationsname;Stationsnummer;Parameter;Zeitreihe;Parametereinheit;Gewässer;Zeitstempel;Zeitpunkt_des_Auftretens;Wert;Freigabestatus
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;22.01.1981;;2.844;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;14.02.1995;;2.844;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;12.01.2004;;2.844;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;28.12.2006;;2.844;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;21.09.1996;;2.845;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;28.12.2010;;2.845;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;04.03.2013;;2.845;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;07.01.2017;;2.845;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;04.01.2019;;2.845;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;17.12.1975;;2.846;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;24.09.1987;;2.846;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;17.12.1991;;2.846;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;27.12.2002;;2.846;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;18.03.2021;;2.846;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;22.11.1988;;2.847;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;21.01.2010;;2.847;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;14.12.1993;;2.848;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;15.09.2009;;2.848;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;17.12.2011;;2.848;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;19.01.2014;;2.848;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;19.04.1978;;2.849;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;03.02.1998;;2.849;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;05.04.1959;;2.850;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;25.03.1960;;2.850;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;28.12.1960;;2.850;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;28.01.1961;;2.850;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;18.02.1961;;2.850;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;09.04.1962;;2.850;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;25.10.1962;;2.850;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;29.03.1965;;2.850;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;23.03.1967;;2.850;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;11.11.1970;;2.850;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;04.02.1971;;2.850;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;22.12.1971;;2.850;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;31.03.1976;;2.850;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;24.11.1989;;2.850;Freigegeben, validierte Daten
